id,label,price,image,url,discount,isNew,shop
P04TSH3091,STAR WARS スター・ウォーズ ポスター Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3091_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3091,??%,True,Plaza
P04TSH3092,STAR WARS スター・ウォーズ ロゴ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3092_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3092,??%,True,Plaza
P04TSH3093,BACK TO THE FUTURE バック トゥ ザ フューチャー Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3093_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3093,??%,True,Plaza
P04TSH3096,PULP FICTION パルプ・フィクション Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3096_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3096,??%,True,Plaza
P04TSH3097,JURASSIC PARK ジュラシックパーク Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3097_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3097,??%,True,Plaza
P04TSH3098,KISS Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3098_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3098,??%,True,Plaza
P04TSH3100,QUEEN クイーン Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3100_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3100,??%,True,Plaza
P04TSH3101,NIRVANA ニルヴァーナ Tシャツ,"¥2,970(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3101_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3101,??%,True,Plaza
P04TSH3033,ミッフィー Miffy 刺しゅう Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3033_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3033,??%,True,Plaza
P04TSH3034,ミッフィー Miffy フロッキープリント Tシャツ,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3034_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3034,??%,True,Plaza
P04TSH3035,ミッフィー Miffy Tシャツ BLACK,"¥2,640(税込)",https://www.plazastyle.com/ec/img/img/P04TSH3035_s.jpg,https://www.plazastyle.com/ec/pro/disp/1/P04TSH3035,??%,True,Plaza
